name1,name2,street1,street2,city,state,zip,category,countyName,source,xcoord,ycoord
Practitioner,,1021 Darrington Dr,STE 101,Cary,NC,27513,buprenorphine,HARNETT,SAMHSA,-78.8026454,35.4208534
Practitioner,,1111 South 6th Street,Second Floor,Milwaukee,WI,53204,buprenorphine,MILWAUKEE,SAMHSA,-87.9186945,43.0198308
Practitioner,,6999 Carrollton Pike,Suite 1,Galax,VA,24333,buprenorphine,CARROLL,SAMHSA,-80.8508732,36.7006973
Practitioner,,63 Main Street,,Brockton,MA,2301,buprenorphine,PLYMOUTH,SAMHSA,-71.0202031,42.0844836
Practitioner,,4610 X Street,,Sacramento,CA,95817,buprenorphine,SACRAMENTO,SAMHSA,-121.4525906,38.5529805
Practitioner,,8988 ALEXANDRA CIRCLE,,WELLINGTON,FL,33414,buprenorphine,PALM BEACH,SAMHSA,-80.1823845,26.6462824
Practitioner,,111 S Washington Avenue,Suite 202,Park Ridge,IL,60618-2601,buprenorphine,COOK,SAMHSA,-87.8258528,42.0095957
Practitioner,,4000 Jennings Station Road,,st louis,MO,63121,buprenorphine,ST LOUIS,SAMHSA,-90.2745903,38.6947152
Practitioner,,6801 Belair Road,,Baltimore,MD,21206,buprenorphine,BALTIMORE CITY,SAMHSA,-76.5284783,39.3561988
Practitioner,,1157 North 300 West,Suite 301,Provo,UT,84604,buprenorphine,UTAH,SAMHSA,-111.6645557,40.2499767
Practitioner,,104 PLEASANT STREET,apt. 1,BROOKLINE,MA,2446,buprenorphine,SUFFOLK,SAMHSA,-71.1187,42.3459089
Practitioner,,260 Tremont Street,Tufts Medical Center,Boston,MA,2111,buprenorphine,SUFFOLK,SAMHSA,-71.064548,42.3503819
Practitioner,,340 17th Street,,Ashland,KY,41101,buprenorphine,BOYD,SAMHSA,-82.638725,38.477695
Practitioner,,10 Gove Street,,Boston,MA,2122,buprenorphine,SUFFOLK,SAMHSA,-71.0381694,42.3722714
Practitioner,,5050 NE Hoyt Street,#540,Portland,OR,97213,buprenorphine,MULTNOMAH,SAMHSA,-122.6116677,45.5267949
Practitioner,,9413 Residencia,,Newport Beach,CA,92660,buprenorphine,ORANGE,SAMHSA,-117.859572,33.6367416
Practitioner,,1034 South Brentwood Boulevard,Suite 1120,St Louis,MO,63117,buprenorphine,SAINT LOUIS,SAMHSA,-90.3440978,38.6359297
Practitioner,,1 N Main St,,Cottonwood,AZ,AZ 86326,buprenorphine,MARICOPA,SAMHSA,-112.0992416,33.5172306
Practitioner,,21100 Southgate Park Boulevard,,Maple Heights,OH,44137,buprenorphine,CUYAHOGA,SAMHSA,-81.5314434,41.4137528
Practitioner,,UC Davis Medical Center,2315 Stockton Blvd,Sacramento,CA,95817,buprenorphine,SACRAMENTO,SAMHSA,-121.4518679,38.5524372
Practitioner,,4135 S Power Rd,Suite 113,Mesa,AZ,85212,buprenorphine,MARICOPA,SAMHSA,-111.6862101,33.3406787
Practitioner,,2120 Michigan Avenue,,Kissimmee,FL,34744,buprenorphine,OSCEOLA,SAMHSA,-81.3918131,28.3105165
Practitioner,,EPPA,"4300 MarketPointe Drive, Suite 100",Bloomington,MN,55435,buprenorphine,HENNEPIN,SAMHSA,-93.3347,44.861562
Practitioner,,1106 Neal Avenue,,Joliet,IL,60433-2548,buprenorphine,WILL,SAMHSA,-88.0679355,41.5040107
Practitioner,,1515 116th Avenue NE,#201,Bellevue,WA,98004,buprenorphine,KING,SAMHSA,-122.1865352,47.6239847
Practitioner,,520 Gum Street,,Marion,KY,42064,buprenorphine,CRITTENDEN,SAMHSA,-88.0928239,37.3290102
Practitioner,,3400 Spruce,Ground Ravdin,Philadelphia,PA,19104,buprenorphine,PHILADELPHIA,SAMHSA,-75.1937544,39.9500226
Practitioner,,900 Hospital Drive,,MADISONVILLE,KY,42431,buprenorphine,HOPKINS,SAMHSA,-87.493135,37.3402785
Practitioner,,4879 US Highway 68 S,,West Liberty,OH,43357,buprenorphine,LOGAN,SAMHSA,-83.7598853,40.2915882
Practitioner,,8550 W Desert Inn Road,Suite 102,LAS VEGAS,NV,89117,buprenorphine,CLARK,SAMHSA,-115.2779842,36.1313816
Practitioner,,5 Globe Court,,Red Bank,NJ,7701,buprenorphine,MONMOUTH,SAMHSA,-74.0641793,40.3517399
Practitioner,,2500 N State St,,Jackson,MS,39216,buprenorphine,HINDS,SAMHSA,-90.1742279,32.3306493
Practitioner,,Suite 6B,205 S Front Street,Harrisburg,PA,17104,buprenorphine,DAUPHIN,SAMHSA,-76.8792339,40.2569019
Practitioner,,101 Manning Drive,Room CG398,Chapel Hill,NC,27599,buprenorphine,ORANGE,SAMHSA,-79.0496504,35.9034471
Practitioner,,41 Mall Road,,Burlington,MA,1805,buprenorphine,MIDDLESEX,SAMHSA,-71.2051901,42.4848754
Practitioner,,3802 SENECA ST,,WEST SENECA,NY,14224,buprenorphine,ERIE,SAMHSA,-78.7625184,42.8297296
Practitioner,,1921 Stonecipher Boulevard,,Ada,OK,74820,buprenorphine,PONTOTOC,SAMHSA,-96.6455728,34.7311233
Practitioner,,322 North Main Street,,kokomo,IN,46901,buprenorphine,HOWARD,SAMHSA,-86.1308905,40.4890664
Practitioner,,Urban Family Practice,564 Niagara Street,Buffalo,NY,14201,buprenorphine,ERIE,SAMHSA,-78.890232,42.898761
Practitioner,,40 Wright Street,,Palmer,MA,1069,buprenorphine,HAMPDEN,SAMHSA,-72.341697,42.1694156
Practitioner,,11642 West Florissant,,Florissant,MO,63033,buprenorphine,ST LOUIS,SAMHSA,-90.2799662,38.7774557
Practitioner,,28 Queensberry Street,Apt. B,BOSTON,MA,2215,buprenorphine,SUFFOLK,SAMHSA,-71.0961796,42.3428519
Practitioner,,106 N Murray Hill Road,,Columbus,OH,43228,buprenorphine,FRANKLIN,SAMHSA,-83.1286394,39.9497947
Practitioner,,190 Independence Avenue,Suite B,North Wilkesboro,NC,28659,buprenorphine,WILKES,SAMHSA,-81.150953,36.1587349
Practitioner,,OKLAHOMA PAIN CENTER,13921 N. MERIDIAN,OKLAHOMA CITY,OK,73134,buprenorphine,OKLAHOMA,SAMHSA,-97.616201,35.7159679
Practitioner,,11642 West Florrisant,,Florissant,MO,63033,buprenorphine,ST LOUIS,SAMHSA,-90.28,38.777442
Practitioner,,9465 Highway 165,,Pollock,LA,71467,buprenorphine,GRANT PARISH,SAMHSA,-92.4063961,31.4661251
Practitioner,,850 N Harrison Street,,Warsaw,IN,46580,buprenorphine,KOSCIUSKO,SAMHSA,-85.8277858,41.2471448
Practitioner,,301 Broadway,,Chelsea,MA,2150,buprenorphine,SUFFOLK,SAMHSA,-71.0366372,42.3910401
Practitioner,,9720 S Tacoma Way,,Lakewood,WA,98499,buprenorphine,PIERCE,SAMHSA,-122.4854461,47.1689971
Practitioner,,854 rt 212,,saugerties,NY,12477,buprenorphine,ULSTER,SAMHSA,-74.0127753,42.0843173
Practitioner,,3572 courtney Lane,,Bethpage,NY,11714,buprenorphine,NASSAU,SAMHSA,-73.5027432,40.741593
Practitioner,,8950 Emerald street,#178,Boise,ID,83676,buprenorphine,ADA,SAMHSA,-116.29347,43.611832
Practitioner,,1093 Cleveland Avenue,,East Point,GA,30344,buprenorphine,FULTON,SAMHSA,-84.4246727,33.6816776
Practitioner,,2 Park Avenue,,Yonkers,NY,10703,buprenorphine,WESTCHESTER,SAMHSA,-73.8916141,40.9401802
Practitioner,,193 S Fairview Lane,Suite B,Sonora,CA,95370,buprenorphine,TUOLUMNE,SAMHSA,-120.3908989,37.9786709
Practitioner,,4060 Adams Street,,Garden City,ID,83714,buprenorphine,ADA,SAMHSA,-116.2445485,43.6330956
Practitioner,,8550 Cuthills Circle,,Lincoln,NE,68526,buprenorphine,LANCASTER,SAMHSA,-96.602301,40.7525198
Practitioner,,Tobey Hospital,43 high street,wareham,MA,2571,buprenorphine,PLYMOUTH,SAMHSA,-70.7143663,41.7561285
Practitioner,,102 Main Street,,Greenfield,MA,1301,buprenorphine,FRANKLIN,SAMHSA,-72.6058088,42.5877398
Practitioner,,450 West River Street,,Orange,MA,1364,buprenorphine,FRANKLIN,SAMHSA,-72.3295509,42.5928974
Practitioner,,54 Knolls Drive,,Manhasset Hills,NY,11040,buprenorphine,NASSAU,SAMHSA,-73.6810944,40.7630149
Practitioner,,222 Route 299,,Highland,NY,12528,buprenorphine,ULSTER,SAMHSA,-73.9960877,41.7429735
Practitioner,,1906 Belleview Avenue,Department of Emergency Medicine,Roanoke,VA,24014,buprenorphine,ROANOKE CITY,SAMHSA,-79.9424909,37.2515706
Practitioner,,2321 W Dayton Airport Road,,Shelton,WA,98584,buprenorphine,MASON,SAMHSA,-123.1932,47.23706
Practitioner,,Fair Haven Community Health Care,374 Grand Ave,New Haven,CT,6513,buprenorphine,NEW HAVEN,SAMHSA,-72.9020086,41.3084073
Practitioner,,500 University Drive,,Hershey,PA,17033,buprenorphine,DAUPHIN,SAMHSA,-76.6746317,40.2644142
Practitioner,,6909 Deardorff Street,Ste 307,Dublin,OH,43017,buprenorphine,FRANKLIN,SAMHSA,-83.1036902,40.1069391
Practitioner,,235 North Pearl Street,,Brockton,MA,2301,buprenorphine,PLYMOUTH,SAMHSA,-71.0615518,42.0978285
Practitioner,,11660 Round Lake Blvd,,COON RAPIDS,MN,55448,buprenorphine,ANOKA,SAMHSA,-93.3306006,45.208319
Practitioner,,The Health care Connection,1401 Steffen Ave,Cincinnati,OH,45215,buprenorphine,HAMILTON,SAMHSA,-84.4524928,39.2388226
Practitioner,,1401 Harrodsburg Road,Suite B488,Lexington,KY,40504,buprenorphine,FAYETTE,SAMHSA,-84.5256188,38.0332708
Practitioner,,200 Medical Center Drive,Suite 160,Franklin,OH,45005,buprenorphine,WARREN,SAMHSA,-84.3143052,39.4986499
Practitioner,,7270 Franklin Avenue,Apartment 213,Los Angeles,CA,90046,buprenorphine,LOS ANGELES,SAMHSA,-118.3486201,34.1029706
Practitioner,,465 memorial drive,465 Memorial Drive,pocatello,ID,83201,buprenorphine,BANNOCK,SAMHSA,-112.4323182,42.8698526
Practitioner,,311 West I Street,,Los Banos,CA,93635,buprenorphine,MERCED,SAMHSA,-120.8570272,37.0631418
Practitioner,,421 Jack Miller Road,,Ville Platte,LA,70586,buprenorphine,EVANGELINE,SAMHSA,-92.2656935,30.6808822
Practitioner,,104 Logan Street,,Williamson,WV,25661,buprenorphine,MINGO,SAMHSA,-82.2767711,37.6767154
Practitioner,,23625 Holman Highway,,Monterey,CA,93940,buprenorphine,MONTEREY,SAMHSA,-121.9134061,36.5785609
Practitioner,,Lawrence General Hospital,1 General Street,Lawrence,MA,1841,buprenorphine,ESSEX,SAMHSA,-71.1501351,42.7097784
Practitioner,,2131 Richmond Road,,Staten Island,NY,10306,buprenorphine,RICHMOND,SAMHSA,-74.1502007,40.5795317
Practitioner,,1316 Patton Avenue,Suite D,Asheville,NC,28806,buprenorphine,BUNCOMBE,SAMHSA,-82.6023317,35.582051
Practitioner,,209 N. 10th Street,Suite A,Hamilton,MT,59840,buprenorphine,RAVALLI,SAMHSA,-114.1695905,46.2476161
Practitioner,,"Southern Ohio Medical Center, Emergency Department",1805 27th Street,Portsmouth,OH,45662,buprenorphine,SCIOTO,SAMHSA,-82.9787428,38.7525059
Practitioner,,Fairview UMMC,2312 South 6th Street,Mnneapolis,MN,55454,buprenorphine,HENNEPIN,SAMHSA,-93.2382925,44.9676875
Practitioner,,7 St. Andrews Court,,Brunswick,GA,31520,buprenorphine,GLYNN,SAMHSA,-81.498761,31.150358
Practitioner,,3750 Rohnerville Road,,Fortuna,CA,95540,buprenorphine,HUMBOLDT,SAMHSA,-124.1310125,40.5819987
Practitioner,,108 Bradfield Road,,Madison,MS,39110,buprenorphine,MADISON,SAMHSA,-90.1225842,32.520712
Practitioner,,MGH Chelsea HealthCare Center,151 Everett Avenue,Chelsea,MA,2150,buprenorphine,SUFFOLK,SAMHSA,-71.03908,42.396105
Practitioner,,2401 Keith Street,,San Francisco,CA,94124,buprenorphine,SAN FRANCISCO,SAMHSA,-122.3918825,37.7257614
Practitioner,,590 Court Street,,Keene,NH,3431,buprenorphine,CHESHIRE,SAMHSA,-72.2928164,42.9494524
Practitioner,,1620 E 12th Street,,Tulsa,OK,74137,buprenorphine,TULSA,SAMHSA,-95.9689248,36.1455699
Practitioner,,250 Washington Street,Suite A6,Toms River,NJ,8753,buprenorphine,OCEAN,SAMHSA,-74.1893622,39.9525212
Practitioner,,3635 Vista Avenue,,St. Louis,MO,63110,buprenorphine,SAINT LOUIS CITY,SAMHSA,-90.2389052,38.6229966
Practitioner,,North East Medical Group,"275 Varnum Avenue, Suite 108",Lowell,MA,1854,buprenorphine,MIDDLESEX,SAMHSA,-71.3404067,42.6469081
Practitioner,,5818 Columbia Avenue,,Hammond,IN,46320,buprenorphine,LAKE,SAMHSA,-87.5004335,41.6077379
Practitioner,,4135 S. Power Rd. STE 113,,Mesa,AZ,85212,buprenorphine,MARICOPA,SAMHSA,-111.8232007,33.3192973
Practitioner,,2603 Bridgeport Way W,Ste F,University Place,WA,98466,buprenorphine,PIERCE,SAMHSA,-122.5362977,47.2369827
Practitioner,,496 Southland Drive,,Nicholasville,KY,40503,buprenorphine,FAYETTE,SAMHSA,-84.5291073,38.0204241
Practitioner,,10 Woburn Abbey Drive,,Bedford,NH,3110,buprenorphine,HILLSBOROUGH,SAMHSA,-71.4970458,42.919464
Practitioner,,280 Executive Park Drive,Suite 100,Concord,NC,28025,buprenorphine,CABARRUS,SAMHSA,-80.5996322,35.4505279
Practitioner,,3821 Lancaster Pike,,Wilmington,DE,19805,buprenorphine,NEW CASTLE,SAMHSA,-75.595533,39.7570575
Practitioner,,3055 Plymouth Road,Suite 102,Ann Arbor,MI,48105,buprenorphine,WASHTENAW,SAMHSA,-83.7011897,42.3032804
Practitioner,,1917 Boothe Circle,,Longwood,FL,32750,buprenorphine,SEMINOLE,SAMHSA,-81.3873254,28.6898959
Practitioner,,COBB County Community Service Board,1650 County Service Parkway,MARIETTA,GA,30008,buprenorphine,COBB,SAMHSA,-84.5830883,33.9131484
Practitioner,,231 Albert Sabin Way,,Cincinnati,OH,45267,buprenorphine,HAMILTON,SAMHSA,-84.5037421,39.1390622
Practitioner,,422 W. White Street,Family Medicine Clinic,Clinton,IL,61727-2272,buprenorphine,DE WITT,SAMHSA,-88.9646496,40.148421
Practitioner,,119 W. Main Street,,Hominy,OK,74035,buprenorphine,OSAGE,SAMHSA,-96.3948427,36.4158719
Practitioner,,1545 Divisadero Street,1st Floor,San Francisco,CA,94115,buprenorphine,SAN FRANCISCO,SAMHSA,-122.4399117,37.7840345
Practitioner,,302 SE 3rd Street,,Loveland,CO,80538,buprenorphine,LARIMER,SAMHSA,-105.0745914,40.390791
Practitioner,,1501 Imperial Avenue,,San Diego,CA,92101,buprenorphine,SAN DIEGO,SAMHSA,-117.1496831,32.7057736
Practitioner,,University of Colorado Hospital,12605 E 16th Ave,Aurora,CO,80045,buprenorphine,ADAMS,SAMHSA,-104.841915,39.7424834
Practitioner,,142A Danielson Pike,,Foster,RI,2825,buprenorphine,PROVIDENCE,SAMHSA,-71.7510806,41.8132567
Practitioner,,7801 Academy Road,NE #2,Albuquerque,NM,87109,buprenorphine,BERNALILLO,SAMHSA,-106.5581184,35.1457228
Practitioner,,2579 Chimney Rock Road,,Hendersonville,NC,28793,buprenorphine,HENDERSON,SAMHSA,-82.4311785,35.3497867
Practitioner,,340 Thompson Road,,Webster,MA,1570,buprenorphine,WORCESTER,SAMHSA,-71.84991,42.027893
Practitioner,,3011 N Michigan Street,,Pittsburg,KS,66762,buprenorphine,CRAWFORD,SAMHSA,-94.6964362,37.4377089
Practitioner,,1036 Sharon Drive,,Jeffersvonville,IN,47130,buprenorphine,CLARK,SAMHSA,-85.7254652,38.2960071
Practitioner,,Methuen Family Health Center,147 Pelham Street,Methuen,MA,1844,buprenorphine,ESSEX,SAMHSA,-71.2023121,42.7282047
Practitioner,,5841 South Maryland Avenue,MC 5065,Chicago,IL,60640,buprenorphine,COOK,SAMHSA,-87.6042775,41.788879
Practitioner,,4001 W. Goeller Boulevard,Suite A,Columbus,IN,47201,buprenorphine,BARTHOLOMEW,SAMHSA,-85.9679061,39.1994179
Practitioner,,4400 University Drive,,Fairfax,VA,22030,buprenorphine,FAIRFAX,SAMHSA,-77.3146731,38.8336468
Practitioner,,120 North C Avenue,,Thermopolis,WY,82443,buprenorphine,HOT SPRINGS,SAMHSA,-108.1983666,43.6472376
Practitioner,,2201 South Avenue,,South Lake Tahoe,CA,96150,buprenorphine,EL DORADO,SAMHSA,-119.9963189,38.9125574
Practitioner,,125 16th AVE E,,Seattle,WA,98112,buprenorphine,KING,SAMHSA,-122.3122995,47.6189451
Practitioner,,840 S. Wood Street,"Clinical Science North 440, MC 718",Chicago,IL,60612,buprenorphine,COOK,SAMHSA,-87.6723696,41.8707846
Practitioner,,6040 University Town Centre Drive,,Morgantown,WV,26534,buprenorphine,MONONGALIA,SAMHSA,-79.998017,39.644135
Practitioner,,9201 E. Mountain View Road,Ste 220,Scottsdale,AZ,85258,buprenorphine,MARICOPA,SAMHSA,-111.8806132,33.5755634
Practitioner,,"50 S. San Mateo Dr., Ste. 480",,San Mateo,CA,94401,buprenorphine,SAN MATEO,SAMHSA,-122.326385,37.5660345
Practitioner,,800 Irving Avenue,,Syracuse,NY,13210,buprenorphine,ONONDAGA,SAMHSA,-76.139188,43.0387259
Practitioner,,234 Goodman Street,,Cincinnati,OH,45219,buprenorphine,HAMILTON,SAMHSA,-84.5036728,39.1374112
Practitioner,,Sturdy Memorial Hospital,211 Park Street,Attleboro,MA,2703,buprenorphine,BRISTOL,SAMHSA,-71.2749186,41.9421187
Practitioner,,10 Healthy Way,,Ellenville,NY,12428,buprenorphine,ULSTER,SAMHSA,-74.379367,41.7328183
Practitioner,,7800 E. Orchard Road,Ste 350,Greenwood Village,CO,80111,buprenorphine,ARAPAHOE,SAMHSA,-104.8983252,39.6088042
Practitioner,,10 Doctors Circle,Suite 2,Supply,NC,28462-4218,buprenorphine,BRUNSWICK,SAMHSA,-78.2928235,34.0074014
Practitioner,,Elmhurst Hospital Center,79-01 Broadway C-7,Elmhurst,NY,11373,buprenorphine,QUEENS,SAMHSA,-73.8857803,40.7450725
Practitioner,,30 Jordan Lane,,Wethersfield,CT,6109,buprenorphine,HARTFORD,SAMHSA,-72.6665858,41.7245953
Practitioner,,7495 W 29th Ave,,Wheat Ridge,CO,80033,buprenorphine,ADAMS,SAMHSA,-104.8375727,39.7452818
Practitioner,,901 Correction Way,,Jarratt,VA,23870-9998,buprenorphine,GREENSVILLE,SAMHSA,-77.4863897,36.7987272
Practitioner,,26900 Cedar Road,,beachwood,OH,44122,buprenorphine,CUYAHOGA,SAMHSA,-81.4892344,41.5004534
Practitioner,,1308 Tuscaloosa Avenue,,Birmingham,AL,35211,buprenorphine,JEFFERSON,SAMHSA,-86.8544222,33.4930512
Practitioner,,800 Rose Street,,Lexington,KY,40536,buprenorphine,FAYETTE,SAMHSA,-84.5084254,38.0311479
Practitioner,,780 Albany Street,,Boston,MA,2118,buprenorphine,SUFFOLK,SAMHSA,-71.0725726,42.3337186
Practitioner,,5090 Coconut Creek Parkway,,Margate,FL,33063,buprenorphine,BROWARD,SAMHSA,-80.19722,26.2436633
Practitioner,,5722 Outer Loop,,Louisville,KY,40219,buprenorphine,JEFFERSON,SAMHSA,-85.6556708,38.138822
Practitioner,,12415 Hurlock Drive,,Fishers,IN,46037,buprenorphine,HAMILTON,SAMHSA,-85.9473203,39.9687402
Practitioner,,12669 Encinitas Avenue,,Sylmar,CA,91342,buprenorphine,LOS ANGELES,SAMHSA,-118.4742559,34.2993537
Practitioner,,2216 NW 164th Street,STE A,EDMOND,OK,73013,buprenorphine,OKLAHOMA,SAMHSA,-97.5525153,35.6382206
Practitioner,,34 Haverhill Street,,Lawrence,MA,1841,buprenorphine,ESSEX,SAMHSA,-71.1519999,42.7118977
Practitioner,,719 Thompson Lane,Suite 22209,Nashville,TN,37204-3105,buprenorphine,DAVIDSON,SAMHSA,-86.7632929,36.1087928
Practitioner,,1502 Taub Loop,,HOUSTON,TX,77030,buprenorphine,HARRIS,SAMHSA,-95.3941429,29.711451
Practitioner,,2908 Hawkins Drive,,Searcy,AR,72143,buprenorphine,WHITE,SAMHSA,-91.7022317,35.2519815
Practitioner,,2591 South Leaton Road,,Mount Pleasant,MI,48858,buprenorphine,ISABELLA,SAMHSA,-84.7074313,43.6019781
Practitioner,,Groups- Recover Together,706 Green Boulevard,Aurora,IN,47001,buprenorphine,DEARBORN,SAMHSA,-84.8941843,39.0703024
Practitioner,,4521 Brambleton Avenue,Suite 205,Roanoke,VA,24018,buprenorphine,ROANOKE,SAMHSA,-80.014621,37.223302
Practitioner,,"Massachusetts General Hospital, Blake 15",55 Fruit Street,Boston,MA,2114,buprenorphine,SUFFOLK,SAMHSA,-71.0690003,42.3632715
Practitioner,,16650 S Harlem Avenue,Suite 6,Tinley Park,IL,60477,buprenorphine,COOK,SAMHSA,-87.7945468,41.5884452
Practitioner,,6718 144th St NW,,Gig Harbor,WA,98332,buprenorphine,PIERCE,SAMHSA,-122.6282175,47.3888012
Practitioner,,Lahey Hospital and Medical Center,41 Mall Rd,Burlington,MA,1805,buprenorphine,MIDDLESEX,SAMHSA,-71.2040969,42.4842553
Practitioner,,1006 S Division,,Carterville,IL,62918,buprenorphine,WILLIAMSON,SAMHSA,-89.0767042,37.7505183
Practitioner,,41 Burlington Mall Road,,Burlington,MA,1805,buprenorphine,MIDDLESEX,SAMHSA,-71.2051901,42.4848754
Practitioner,,4046 Hess Ave,,Saginaw,MI,48601,buprenorphine,SAGINAW,SAMHSA,-83.9097795,43.4000921
Practitioner,,85 Herrick Street,,Beverly,MA,1915,buprenorphine,ESSEX,SAMHSA,-70.8757261,42.5640529
Practitioner,,2120 Michigan Avenue,,Kissimmee,FL,34744,buprenorphine,OSCEOLA,SAMHSA,-81.3918131,28.3105165
Practitioner,,1250 East 3900 South,Suite 260,Salt Lake City,UT,84124,buprenorphine,SALT LAKE,SAMHSA,-111.856901,40.6861119
Practitioner,,269 Union Street,,Lynn,MA,1901,buprenorphine,ESSEX,SAMHSA,-70.9436273,42.4651704
Practitioner,,55 Dimock Street,,Roxbury,MA,2119,buprenorphine,SUFFOLK,SAMHSA,-71.0976419,42.3197955
Practitioner,,14215 South Post Oak Road,,Houston,TX,77045,buprenorphine,HARRIS,SAMHSA,-95.4645525,29.6211517
Practitioner,,1385 Medical Center Drive,,Roanoke Rapids,NC,27870,buprenorphine,HALIFAX,SAMHSA,-77.641218,36.4298439
Practitioner,,1105 6th Street,,Traverse City,MI,49684,buprenorphine,GRAND TRAVERSE,SAMHSA,-85.6425236,44.7608975
Practitioner,,575 Beech Street,,Holyoke,MA,1040,buprenorphine,HAMPDEN,SAMHSA,-72.6275517,42.2003761
Practitioner,,3400 Spruce Street,,Philadelphia,PA,19104,buprenorphine,PHILADELPHIA,SAMHSA,-75.193131,39.950044
Practitioner,,41 North Main Street,Suite 208,West Hartford,CT,6107,buprenorphine,HARTFORD,SAMHSA,-72.742709,41.7647282
Practitioner,,8383 East Nightingale Star Drive,,Scottsdale,AZ,85266,buprenorphine,MARICOPA,SAMHSA,-111.9002224,33.7980225
Practitioner,,3626 Grosvenor Road,,Cleveland Heights,OH,44118,buprenorphine,CUYAHOGA,SAMHSA,-81.54959,41.505516
Practitioner,,Premiere Health and Wellness Medical Center,"2609 North Duke Street, Suite #403",Durham,NC,27704,buprenorphine,HALIFAX,SAMHSA,-78.908702,36.0324455
Practitioner,,100 E 33rd Street,STE 100,Vancouver,WA,98663,buprenorphine,CLARK,SAMHSA,-122.6705766,45.6461239
Practitioner,,701 Park Avenue,,Minneapolis,MN,55415,buprenorphine,HENNEPIN,SAMHSA,-93.2621572,44.9725406
Practitioner,,4704 N Cumberland Boulevard,,Milwaukee,WI,53211,buprenorphine,MILWAUKEE,SAMHSA,-87.8911209,43.1019486
Practitioner,,3730 Glenway Avenue,,Cincinnati,OH,45205,buprenorphine,HAMILTON,SAMHSA,-84.5748494,39.1143232
Practitioner,,Sinai Medical Group,2653 W. Ogden Avenue,Chicago,IL,60608,buprenorphine,COOK,SAMHSA,-87.6929549,41.8620733
Practitioner,,6722 State Route 132,,Goshen,OH,45122,buprenorphine,CLERMONT,SAMHSA,-84.1631618,39.2300558
Practitioner,,4214 Andrews Highway,Suite 208,Midland,TX,79703,buprenorphine,MIDLAND,SAMHSA,-102.134649,32.004456
Practitioner,,355 Tuolumne Street,,Vallejo,CA,94590,buprenorphine,SOLANO,SAMHSA,-122.2390658,38.1032733
Practitioner,,401 S Main Street,,Viroqua,WI,54665,buprenorphine,VERNON,SAMHSA,-90.8889222,43.5528441
Practitioner,,330 Brookline Ave,Shapiro 6,Boston,MA,2215,buprenorphine,BALTIMORE CITY,SAMHSA,-76.5471072,39.2901622
Practitioner,,651 South Limestone Street,,Springfield,OH,45505,buprenorphine,CLARK,SAMHSA,-83.8095853,39.9169116
Practitioner,,55 Fruit Street,GRJ 504,Boston,MA,02114-2696,buprenorphine,SUFFOLK,SAMHSA,-71.0688334,42.3631542
Practitioner,,Southeast Health Center,2401 Keith Street,San Francisco,CA,94124,buprenorphine,SAN FRANCISCO,SAMHSA,-122.3918908,37.7257196
Practitioner,,1132 Industrial Drive,,Henderson,TN,38340,buprenorphine,CHESTER,SAMHSA,-88.6671017,35.4589375
Practitioner,,2345 North Alabama Street,,Indianapolis,IN,46205,buprenorphine,MARION,SAMHSA,-86.1516214,39.8005014
Practitioner,,150 Park Street,,Lawrence,MA,1841,buprenorphine,ESSEX,SAMHSA,-71.1662496,42.715907
Practitioner,,1133 N palm Canyon Drive,Canyon DR,Palm spring,CA,92262,buprenorphine,RIVERSIDE,SAMHSA,-116.5472126,33.8381405
Practitioner,,5110 West Davit Avenue,,Santa Ana,CA,92704,buprenorphine,ORANGE,SAMHSA,-117.9365478,33.7397124
Practitioner,,1890 Alcatraz Avenue,,Berkeley,CA,94703,buprenorphine,ALAMEDA,SAMHSA,-122.269598,37.8487638
Practitioner,,210 NW Barstow,Suite 201,Waukesha,WI,53188,buprenorphine,WAUKESHA,SAMHSA,-88.232301,43.014546
Practitioner,,160 Alexander Drive,,Cheshire,CT,6410,buprenorphine,NEW HAVEN,SAMHSA,-72.931333,41.5130788
Practitioner,,5301 E Grant Road,,Tucson,AZ,85712,buprenorphine,PIMA,SAMHSA,-110.8782029,32.2524018
Practitioner,,12716 NE 36th Street,,Spencer,OK,73084,buprenorphine,OKLAHOMA,SAMHSA,-97.3055107,35.5069259
Practitioner,,2525 NE 139th Street,,Vancouver,WA,98686,buprenorphine,CLARK,SAMHSA,-122.6448156,45.720749
Practitioner,,208 W Gloria Switch Rd Suite 219,Optional,Lafayette,LA,70507,buprenorphine,LAFAYETTE,SAMHSA,-92.0882404,30.1962703
Practitioner,,8300 Hough avenue,,Cleveland,OH,44103,buprenorphine,CUYAHOGA,SAMHSA,-81.6012365,41.5227912
Practitioner,,20 Mayo Rd #201,,EDGEWATER,MD,21037,buprenorphine,ANNE ARUNDEL,SAMHSA,-76.5619631,38.9400877
Practitioner,,222 W 39th Avenue,San Mateo Medical Center,San Mateo,CA,94403,buprenorphine,SAN MATEO,SAMHSA,-122.2992867,37.5312851
Practitioner,,3140 S RAINBOW BLVD,STE 401,Las Vegas,NV,89146,buprenorphine,CLARK,SAMHSA,-115.226103,36.148296
Practitioner,,106 Main Street,,Wareham,MA,2571,buprenorphine,PLYMOUTH,SAMHSA,-70.7131053,41.7558283
Practitioner,,1300 Red John Drive,,Daytona Beach,FL,32124,buprenorphine,VOLUSIA,SAMHSA,-81.334011,29.931463
